187287	137912	163291	177939	137612	73427	107472	106366	105007	145284	160558	54491	15458	66910	42292	76358	94375	154548	164337	96342	79529	1454	24332	105057	67780	178217	159945	25736	163204	61686	97753	146400	93118	124693	41106	172411	134228	198149	62464	40975	151248	176728	66721	157585	138563	46388	8353	202245	24763	47144
4530	195974	29188	96700	93661	104932	135009	120143	3509	141810	52170	117534	57231	50956	44104	71526	183654	135180	129391	129914	132660	189819	28537	94591	199444	114109	145120	165959	120944	134115	85208	93533	104247	201834	103592	82188	172632	176335	179315	174162	139636	188603	41544	167192	27225	44624	69026	5833	198540	134638
65889	115243	123695	81833	7534	25646	94859	79768	174948	83598	164316	93173	148869	41118	54549	130669	14178	184671	115119	51854	156672	180770	105553	179557	26589	51572	168783	30097	115652	134456	162388	19268	73556	65695	97205	58120	3314	153531	14158	121600	13597	36502	106091	70312	122946	78744	147014	79179	16914	3710
156191	95866	83659	80438	31753	159778	87343	61291	59068	124708	169139	184409	165722	182550	178145	146300	91924	59476	152735	149550	31749	95389	114172	16133	103365	100335	23599	11456	91001	1704	60621	37324	154818	64503	149099	18875	20546	68840	74324	192921	63658	159475	80122	118719	108710	104357	75676	183718	107430	78624
57629	142250	189225	161331	61470	165456	2853	120365	61623	20006	165851	81222	169141	116402	73809	124355	93730	79571	66221	179309	160470	196743	69171	153424	170595	181108	84812	153910	6362	167041	7758	18385	155346	133518	32593	93774	235	70617	184886	70519	195608	45691	170985	94444	95000	191175	124027	519	132774	114105
6320	125245	82374	152462	153989	33468	72506	30	59578	103617	34426	13983	179427	146694	70534	37365	156953	85712	10979	179208	190546	181281	160583	67421	144445	173249	123014	126581	184641	185787	170559	148930	198730	16522	154894	127420	21682	167985	58967	127917	161299	164420	97144	106963	42778	44467	41333	84031	10929	173062
125156	195335	154374	20225	19685	40747	83682	50350	162133	91037	48407	74685	11861	49330	175689	79794	63385	58148	86457	33412	120099	66165	75924	154358	5492	101121	1111	129738	135575	37305	123792	190926	82809	93980	180904	163025	124114	96440	175376	22462	166214	77596	194988	47907	65491	190740	109825	65854	133629	11106
84690	187660	103002	137368	31057	37953	150694	45453	67536	19083	94938	114430	62944	189078	92360	125405	88195	82755	164702	9545	14753	200853	94982	71807	4072	161546	128306	155731	1146	47302	162500	142216	115269	85695	167164	135200	44815	67830	53672	146401	166021	32545	86262	31084	128192	2297	105117	114535	45857	97956
32222	8382	3187	119200	89850	72735	11922	180768	37943	64006	185305	32802	142400	125835	46878	69756	7098	35717	77391	27252	188530	63334	129826	190458	185399	81519	117964	110500	170404	148981	63283	107800	99332	16404	58090	158998	63641	47526	67539	94512	158968	132297	184138	149602	48634	116600	192676	33313	65953	85928
2062	173437	193120	54433	176149	195562	22302	105213	162234	1760	126977	20182	6188	98155	54131	83093	188730	61643	118670	53237	75233	11592	62561	37027	82833	171237	23345	195366	112460	137136	95582	149447	201155	77456	107588	83779	28665	160863	43095	63264	155030	135045	44999	78586	129918	7774	76505	195800	75285	164748
86034	162267	72603	158273	126580	20221	100480	72555	117885	114726	176974	68205	55540	183308	104656	157326	89867	85824	196522	14825	85397	12768	56308	169330	24370	130624	157821	101937	65373	35963	39713	130779	57679	141950	110752	22369	28691	158105	126287	128177	63715	61565	38049	166571	151308	77898	117471	77693	118474	91265
64694	60317	167083	168658	76589	194606	192949	82766	53653	154672	110737	69068	42106	173480	199974	120757	58557	25846	95	85416	78956	97396	115410	43890	128328	66050	79332	882	23101	39533	5101	74198	197787	2065	12401	782	125364	77109	15714	29876	82502	132925	49842	91061	115837	55665	125449	42463	68682	13968
6012	157602	150168	124188	132432	95303	144437	111298	167037	165890	102369	40482	78754	183850	9823	150890	129104	53686	87990	178107	173347	64777	191176	69476	135714	46028	111184	14159	60097	72108	7769	159523	117194	171138	161474	15866	100577	74148	49735	101818	9425	106258	37846	185653	171349	75242	123567	112819	87688	62706
103910	53448	5167	138467	156814	73955	147881	127563	195414	197054	67331	108675	23446	183307	68619	54989	102629	179270	171533	113082	144659	74241	150610	17246	64194	68553	141606	94778	49442	71199	9812	57374	14804	194001	63443	167511	26346	91357	148660	148574	5396	116613	73777	4966	154821	186817	179408	92852	146795	111412
197739	123862	106139	198376	7615	161694	171573	177752	179149	38445	147272	114305	155061	26275	113413	46129	73042	142329	174985	29904	60771	9569	98887	8210	33980	138543	200649	52083	146065	105293	108909	182913	109324	3268	22060	107226	93047	142557	18927	184969	58752	11884	143832	180296	70647	174180	168485	139045	76971	190155
13644	190896	12273	179081	194182	15696	790	176416	145917	74046	171913	115653	139322	27742	40365	77447	52165	120213	43460	187176	100180	88932	73242	86451	42294	50757	138196	71617	139984	173978	97617	137063	164504	100320	161104	100553	15512	83159	141731	118200	52665	110363	200936	6817	126927	126262	186398	151060	167734	150442
169008	187035	90053	29577	55970	98728	179167	25600	24284	26130	41668	69588	139538	166764	35425	110998	130416	103288	106348	45160	98519	18055	180979	57969	47108	4939	30900	161766	84778	3686	144584	188228	57224	40223	197483	132798	119591	197829	151385	163336	141283	66239	55406	151073	32406	63105	176518	180092	76218	78693
26180	78207	89890	73105	54034	23656	123528	105406	31844	87689	130512	178181	144581	23577	33280	161395	199899	10291	117196	117751	47222	111640	23644	170946	92617	66677	174516	55480	4977	104598	138781	31357	71742	173013	40758	116610	193475	156375	189259	203198	139372	82966	176467	43038	181221	179128	9227	64766	98560	31670
24678	102618	67851	101762	124974	97027	178128	141897	11094	33599	31477	50088	181643	160396	175440	196312	146807	151877	75730	157766	159891	58897	134976	175157	160970	94746	32789	112496	48952	164099	121658	45218	6112	151635	109453	81180	112991	74607	194127	95317	100092	112357	33593	85525	28259	178193	14454	9707	50308	79620
14989	167259	30101	108847	40470	72070	199919	164637	31386	187029	163225	93423	10560	183400	142156	1371	98047	90213	42819	185757	145024	15134	90946	143791	5115	166317	203208	73345	34671	56920	9244	128595	198830	15551	123401	101284	27958	176299	197271	147708	14300	43549	122661	92025	171057	139037	44510	169051	203013	30697
117344	166600	174166	11238	105465	34743	159597	4583	23741	77554	61852	174142	32042	11578	56806	11724	153783	55853	116432	2233	131667	54913	40028	121569	93048	151971	96884	26081	187441	173590	167246	144849	3883	5185	180054	86168	113343	77758	17769	125773	25353	122120	170014	112568	169859	60711	152532	23203	55150	177447
15585	23191	91305	127451	86136	202247	111314	139930	123391	59964	8360	25127	54484	131863	176520	155512	194979	88225	123230	142084	157252	197563	15754	188412	11673	166965	147130	113667	202463	79872	84304	45208	28286	55012	112775	165046	99360	19740	56163	126841	167188	178896	135280	28763	144907	38863	99118	121944	69746	72075
175481	171104	163156	190836	154177	82007	159452	36178	136299	152212	138259	82635	73866	123339	57394	23594	147171	185079	136723	91129	374	162931	25924	22073	198472	164167	139224	154621	25365	166757	153569	38628	85131	199836	93926	104383	115860	62256	32269	67338	47278	110404	164385	43233	16143	100580	24759	14882	13512	146270
103554	168972	105107	10086	110263	130656	84604	121890	134982	16892	106472	2732	126036	154484	115288	32716	121077	181471	189684	4131	138478	135968	27413	25968	118434	36744	92621	14134	99585	34686	43780	89574	107690	14830	189335	125021	158428	76258	71350	25027	12122	8850	20077	62280	88215	199258	60589	50193	141540	33982
87460	155429	145903	70704	175639	65239	182823	151989	171483	173445	26489	179374	70442	193888	44215	129697	31832	58840	122642	116217	17855	32073	41077	163470	10056	162286	133421	178347	161907	177779	146516	152719	149860	58421	118257	119528	15448	124955	90082	130892	192477	36258	148515	140257	188648	103253	72137	150768	144121	14396
114163	200237	150049	54896	39453	163506	72926	114164	6837	74525	55410	84629	166401	81052	173787	55417	184753	172369	16961	115887	65178	61608	166697	202095	200268	1541	90440	66969	135525	74588	24505	197801	130842	173332	22936	133370	128086	22464	135320	119134	90466	51727	149929	168881	90074	106786	141537	196869	38733	10701
263	102651	197389	183555	78352	83188	135074	56596	184261	10822	29933	53049	138987	135736	82547	27751	138482	80020	167714	63837	128527	31904	80092	105667	118080	162829	202661	165218	107535	17109	152944	6057	48183	19406	132853	29360	185103	177726	6153	38146	41107	99424	23528	58248	200350	168567	97165	25359	119292	104538
78237	167158	126271	60575	88653	110057	67455	131905	14343	113250	23070	144011	198537	147076	82586	154994	122339	87923	95184	164157	88166	8443	91759	114417	69615	120186	88768	68014	59425	202550	41689	121567	27288	4907	146915	112078	146500	17185	167887	51761	128274	123281	61804	118398	149951	41838	126751	106403	72021	65760
156955	46918	135965	187551	91114	137625	126006	191956	163580	57385	90618	75672	94035	88816	202613	166204	118691	13784	18756	109528	48288	31418	2049	176055	76906	72278	153897	79548	50723	141782	185839	186147	15202	21190	142134	59995	56981	83435	200877	64749	47478	127711	100806	117798	112051	170077	175402	151533	152669	144773
112044	61074	146464	9322	100110	15082	137314	77517	172620	166948	42266	199803	81154	179430	198207	115048	12488	1725	13686	26852	84325	63673	42070	125468	145610	187739	13850	28650	116875	11642	159158	136781	91460	26452	56966	51171	130632	25925	181428	22617	148509	23707	130580	109117	93107	80334	97779	128541	16985	89933
120917	59999	45147	202450	70346	49546	174514	102054	14197	115460	177210	120980	17116	143328	27211	80976	165224	24398	98270	131459	77951	202622	165422	54312	191449	183265	170362	176187	167878	59073	149129	118479	21858	98597	28991	166354	28636	29802	153818	54023	148135	116027	179534	8037	164872	177558	125137	38033	11910	191790
128621	114116	145520	52975	1534	75976	108434	161320	33783	6122	26421	106112	109623	127658	37899	129625	50831	127763	125018	201827	119958	144216	95702	107239	62442	63980	157443	50073	63597	120544	190070	179437	178633	24357	35139	194004	149432	63527	175746	150845	116914	39741	73463	141714	102934	16632	145875	69391	46290	123035
127024	160439	33531	121072	112137	126293	104564	12877	104468	147385	160769	101327	97343	50006	103283	166689	73700	47552	189278	96934	145004	151929	44345	22704	137670	112783	20483	152258	51867	126350	160452	155104	67019	24751	61255	3243	41031	96215	175527	98888	6093	68644	87940	32970	152610	83750	154845	133136	42571	202192
198527	28339	43206	165148	118566	126833	74778	150620	39811	156142	101904	163615	109786	6825	36186	29296	25006	190101	128871	962	185758	158291	189254	54231	179583	101141	128340	87613	144675	23968	12377	170413	199417	62891	75216	86254	81656	23423	60229	150010	8350	66799	87942	83153	118339	165850	72640	118794	23125	25627
53564	178971	6796	165921	121163	151054	183894	27343	108315	170610	59106	48294	52523	178516	72847	128044	15175	28474	199292	175557	91023	198036	104666	92314	150261	41316	197994	59715	196332	45324	17595	140082	25084	35670	203256	172187	155963	123384	197491	130226	58377	38812	73116	124741	16457	116501	93090	34169	176768	134915
69228	94645	45642	106860	117388	127717	76975	27248	50256	128101	137496	53330	162168	30747	8273	89848	143864	59264	80015	180314	23923	146425	173972	76513	119612	187689	20569	94459	78193	81422	192542	153453	170297	198343	194891	182029	42826	12390	30775	143593	2884	8070	21410	106928	191359	138041	37470	182676	30255	173386
122700	145961	65368	131744	202150	116854	53127	192803	93451	17507	180076	86011	131546	44149	202246	182499	191502	19348	87046	65733	39031	181588	44239	192885	66162	131433	178921	112921	48386	75193	106120	23891	55484	25028	160115	161002	40851	111623	141307	81018	89710	102517	137038	179294	43203	105891	168944	64663	183619	37373
29269	119805	195397	67084	166614	127732	139175	191260	9386	87910	59420	128698	196354	192180	127727	135568	66877	61887	150294	8752	102745	50763	434	18867	172924	120262	151714	83625	119092	6889	5166	67149	16655	87636	47398	71012	20032	157992	56327	59164	133589	179380	184983	44992	68693	5971	165226	34628	195082	180271
148939	74726	199704	91906	180290	83573	24201	41000	46335	107011	14392	127697	131748	21026	56198	1325	73065	57197	62372	132654	78564	127192	192274	8236	163418	55855	76155	98415	82640	86991	188555	192275	56665	30663	188959	4712	120567	87104	47475	164652	84298	98035	169096	97450	162782	63872	80245	175363	82723	61849
78567	139927	119729	90550	23989	3741	92087	63919	104634	112865	93551	156869	68408	54878	11134	38021	124366	57084	185005	6155	139729	100347	70158	188324	92065	159127	15863	34689	30571	37347	124749	37616	19174	121606	18282	128193	194993	84173	53959	138328	110553	188458	128542	37255	20658	172730	55138	95269	61514	58475
84140	43480	185281	29812	185550	179417	68278	79419	187928	120005	10157	159171	79342	105990	56722	158016	7659	195994	132038	44545	130165	88626	89169	100741	2086	38136	104921	114764	187240	82346	70180	80786	194027	31926	155439	108364	171517	4994	66807	39305	145713	153584	111306	56809	194411	137645	115730	137166	162726	149846
79871	88335	98158	80921	33729	175632	192914	70862	40213	62334	111756	122191	101832	11668	170688	69965	185797	4202	100862	126438	33159	132305	40999	116945	49791	41421	114443	22780	160300	159422	88910	72540	158009	5606	141755	155735	181800	137373	17619	193823	86467	192770	125444	19931	26252	174466	185781	194552	196357	95393
90681	21394	96394	137408	56492	116921	73479	113933	38361	135647	74578	170045	21747	183785	201551	140497	156799	11743	172286	127519	88874	161295	15522	56810	69671	98844	151795	140300	151693	53496	15444	202513	1323	70096	146209	122875	32456	26587	134873	98823	33065	60967	49043	94460	140900	22021	113769	116005	44196	172870
33943	176397	160372	122424	124172	131668	198659	67788	41263	88205	149805	100142	135307	171665	167534	7526	138911	155501	146909	163458	132344	63551	183820	5722	69768	151787	166894	171136	122726	6856	180647	182332	111907	157103	87859	47786	43204	95125	178813	21805	135834	13063	106309	78325	136198	60374	112815	30257	188892	174682
146264	114724	175589	176861	179530	31324	23581	68000	95247	97184	100675	12685	156144	87052	138379	152325	91432	46172	65717	14512	89246	52703	145251	44251	202291	39458	90587	172147	90662	173099	131584	119600	6759	129857	61038	14357	120678	169386	29656	186255	91000	136434	146693	17738	47575	167295	165651	22676	107892	48567
167016	95089	101580	58	175550	51158	123065	189325	99077	74270	61342	64176	47705	130220	139597	201601	166331	71075	110661	67594	87818	179727	55657	43470	71773	16662	138067	43564	125313	150044	51191	47827	136358	192343	150660	95282	147560	99516	104773	7075	153777	27134	92555	155658	110952	60546	170349	138263	181211	38694
182202	99559	152111	123474	149790	49668	34034	24151	118595	142942	183251	157905	184734	58597	24305	59528	103606	185829	183054	4646	71017	84186	90111	58464	80575	116561	138858	136708	119876	188646	23914	36140	57689	97563	183644	8547	42539	134210	116936	41036	52369	144965	197050	188819	51030	106191	177157	80962	154584	25913
192178	182828	76204	100171	203220	80304	31648	70097	200875	64692	26446	183623	35762	187005	114510	16440	66079	89916	198423	75686	63144	25318	168410	97378	105600	121492	181679	196745	185715	81511	54877	24910	154437	56341	363	146558	742	98633	81258	85233	20810	129551	97348	27566	90989	128508	131330	76881	45250	197581
180735	52759	21941	112317	45735	74177	30328	122244	132465	174458	79478	150177	15124	128833	43246	34186	107986	182666	191935	137199	64698	177660	9821	25346	80620	125774	165379	75805	127807	88280	177478	136580	126227	16419	136973	33342	142695	132829	62606	15057	153290	93834	156546	89709	64975	74150	74161	18884	59201	132814
35004	192077	104457	33909	10634	20285	60235	173294	40536	103080	68947	40297	185179	151754	65131	100243	113177	153547	163271	25410	98509	116852	96862	97478	107860	137106	185943	193597	108423	147297	132072	101914	141139	178194	91527	58434	73107	99489	45385	14878	80668	144716	118504	160241	161840	130941	174780	19155	193034	117439
52315	155540	10376	40053	137395	131103	84096	56546	129660	134217	14161	129780	50214	79775	46523	102814	29298	29944	71389	19785	68144	22749	38491	3103	66017	184826	100133	146723	153956	14441	50735	193008	156351	78984	65183	131318	59640	102094	19388	123729	4053	195620	163603	79209	49508	41305	174173	38838	9358	101003
44324	92113	141225	145481	54477	158207	148958	189196	78526	192115	110395	169410	42446	183637	154712	124837	40267	72239	74338	92562	69623	27383	46914	76262	58790	35160	168020	156868	62155	193995	164834	78540	168983	113378	110719	13034	20300	14299	143921	167859	125425	118945	196225	22504	93024	75774	19584	22870	107655	174145
147042	126863	83262	132789	14637	147029	188207	14795	71448	94267	170886	182175	196283	80867	142234	59156	28228	141417	43401	136039	18015	78129	11710	39401	186866	51953	22113	118189	67378	54179	139477	118853	11684	53388	169256	185293	83664	1563	7009	162574	36098	156557	190701	70622	11097	75394	48970	57405	40452	43255
64922	121193	70846	92106	11194	5853	106861	8958	8717	41927	124957	190597	168600	48116	173131	172204	66303	39565	159782	116771	45310	139623	96585	122628	91430	145222	58545	62742	52588	94777	506	195887	36293	201568	110530	196783	68587	139773	182198	19549	104069	128732	101242	36028	168891	12175	92775	138947	68912	93782
65457	186958	88303	61211	110470	151612	145834	59772	11876	30989	173643	141601	116176	11787	117721	157005	14714	121462	46380	4184	69471	94055	162367	53794	134584	178313	168274	122483	184446	92911	4558	71145	124357	7293	195612	12183	135403	202138	58563	35393	166860	34983	74857	112076	112521	163637	71370	146962	123072	96967
136109	191700	122930	68472	39439	50919	181821	168237	68758	28237	132059	202662	112319	155933	7008	190995	164883	87664	41640	73835	136183	137118	172578	115131	88706	98074	58457	199828	75705	111221	174747	118556	36032	104260	126423	200102	50882	157263	139310	44255	114640	82850	161502	87171	25775	33462	181475	5551	131873	22211
79053	26390	91729	51412	122064	102852	47884	170286	131601	32685	171019	135078	130885	31740	84458	36662	105345	68024	171245	15450	183608	157332	67724	64079	184819	176799	191292	30723	40238	65593	152413	65274	51438	188538	72575	166908	168458	25762	51414	31533	96325	29714	160648	89167	152355	202438	202125	6147	182212	152251
157892	6898	164588	111284	5515	184403	142269	73535	107152	101956	153612	182532	71637	75377	8845	29582	19464	36059	90983	124476	201713	81806	98428	114953	96742	45261	55046	46849	31478	179963	171926	119957	74368	160782	100167	64549	130426	59464	130803	111387	67233	19224	165136	160505	80221	87464	53401	153112	59705	92785
