204702	184503	169277	155686	56618	86633	209202	29512	25875	144908	34520	5875	22687	163059	89080	140183	61497	115960	104700	134149	147770	196284	192741	79708	83607	92034	210789	10617	58543	27233	75385	25871	82269	101088	104397	177132	23545	14529	36749	127420	35189	130183	149093	202560	83697	218353	156186	180553	207192	133378
148190	202004	89126	197943	140751	198717	3153	21711	61967	130758	41209	1643	191226	120478	162942	186334	52423	49333	41736	143651	7268	50458	118679	129887	120761	69534	130805	163668	3331	195729	144780	64750	210895	131149	100948	119542	36942	76786	164813	24200	86890	73387	28051	94779	215270	99922	57365	102230	79505	90375
151643	36491	90596	35521	128444	141611	132783	89221	65106	214620	78330	61439	66661	151649	30710	70611	45820	40441	35519	201785	33157	8955	166359	134405	16897	39615	176619	128840	152143	60007	169653	79848	121728	16778	57334	32960	134060	69483	134286	107157	74432	188070	204170	44278	161165	101378	116561	62851	51498	96684
43881	29616	69140	177874	54504	198578	82385	37304	119750	196341	53544	113807	63803	11071	42510	28289	107453	167473	25877	54551	60688	153958	198104	25269	70695	56504	139369	134810	194960	14746	108915	59021	4340	156611	123367	56156	138688	214265	214735	144145	163450	45287	38638	126554	72770	36500	120961	41987	54444	144410
67612	172278	149446	210606	85483	87965	205326	104947	51933	36489	67658	47407	23048	168031	203666	88025	186031	184458	44534	33409	184808	218293	210872	76747	202692	39685	81174	192478	144327	194184	24449	182584	97350	216370	78615	148195	15620	39646	214122	8827	24095	14774	76016	68047	62439	146857	176131	145152	199585	164599
126704	29409	2124	81267	118002	12197	14463	95785	116213	77993	56645	41350	57396	197811	143764	86056	76111	65594	48697	168294	133998	55965	153116	75646	126777	209525	128458	9733	39315	68673	165066	89746	161580	108374	191791	182765	94672	28906	89229	125752	79548	194533	10096	198863	103781	192422	51638	66287	102109	103071
104410	157107	156937	91075	6901	186920	156409	213911	21306	7118	69690	19946	63076	7486	52101	192375	30023	99225	168234	51985	92156	194098	126040	105427	190232	24833	214071	137341	131659	142338	69617	127010	134745	62722	37113	201074	219037	72594	143703	143128	75419	27382	43198	167347	114807	47311	114336	84039	216648	125864
47925	102630	20146	155418	132555	171050	86036	165299	107599	4652	35264	42515	166261	48302	86892	57692	48372	38380	135198	188875	58748	157722	97076	15597	97744	22476	34158	216815	65096	114813	118507	15042	83949	133923	117991	93425	53055	34235	158456	97359	205833	13461	45926	20934	49406	42110	110354	130539	88544	29769
18627	105725	63727	217818	193382	180384	49807	104000	194227	26200	94306	16913	144479	111556	80697	18386	155986	189225	9656	59718	202892	138300	154492	34760	193009	3807	186120	71167	2428	55043	140023	190414	151741	138123	162378	70513	32931	150104	81346	201008	120240	128768	184087	52189	156394	157905	148593	43561	165795	36469
146477	41986	10405	32592	119157	155252	123890	100176	52983	132550	55419	124559	41595	117226	127223	136925	26813	196610	81201	190831	170621	178959	58643	62702	66983	188288	188273	111011	96502	94579	130101	15199	61434	43810	186279	99721	93521	143851	101368	96902	29913	71405	31832	83706	119686	140095	10835	11815	175026	150085
4733	141071	37367	97839	115980	138659	188241	215734	33989	132053	218361	29757	72894	105148	139357	139889	134856	71702	138135	63953	49169	54419	5971	63089	163758	136137	38140	138165	65275	84538	74309	48044	143314	104578	52099	96044	71966	182305	7160	61964	63631	118865	28128	181675	56737	86185	149713	91138	118669	7041
87345	37479	106165	160871	53009	188715	78694	5050	5465	67526	147590	91888	197046	73830	203325	145211	99852	31885	75880	64385	163003	177058	196725	168454	203171	205362	49843	94487	70992	125993	8079	126451	55518	199866	103935	161107	137328	56903	68365	117694	91800	155196	167747	83520	125187	163429	2658	121668	49645	208995
152427	209555	57936	166326	174987	25785	16796	89179	148137	158887	167069	175963	53654	19745	121761	158823	88500	13386	196303	193219	53093	19288	132017	217280	199425	57657	154625	18045	14796	75586	46205	181297	119456	104173	209869	144970	61052	113499	183915	64973	72636	118503	19613	135759	45048	139250	184144	97864	24454	152722
151350	73615	109720	146522	203985	107234	197296	193487	195071	73518	188893	59903	2941	11096	49411	140460	103424	115268	157811	4990	38310	142494	129787	58798	195753	135757	157038	89457	187799	66873	112835	7	119647	96858	50912	38237	207326	131746	193860	201783	117139	138532	93173	130129	147121	11786	69082	213542	9888	18778
127294	192606	4714	208344	138549	101246	215056	86285	21062	198776	202552	26763	140418	68868	203046	63756	18902	172647	82076	217422	213726	13746	80123	208861	159942	197439	75240	153839	30770	2478	169342	59381	56238	99226	218351	207278	114842	211312	31679	1203	113915	163112	206500	84837	75595	62351	145572	180939	176032	157777
203218	119727	193738	47389	137054	153193	83465	132824	133324	60137	218830	85686	63825	133289	133724	176808	15907	175213	182910	140267	117366	8477	26393	62449	120785	113860	11767	100588	167173	205869	143834	30921	208589	199874	32289	93346	117601	204739	196555	96510	92217	57339	128780	32383	21469	87756	129115	193882	189122	218117
8327	140798	38373	80520	173639	80589	100987	213340	204312	974	135092	153282	190107	209546	144395	14716	205178	20710	69944	110674	124419	178213	123762	38002	134148	159671	218023	169315	191208	140854	86494	3944	162527	218906	133278	155175	190785	128874	162495	17345	100264	214394	71478	211414	99505	20479	169401	172227	201396	182453
142549	109731	106252	93466	90163	22847	193329	183078	94532	11354	137207	77543	207098	124875	197113	118645	208813	144237	75344	44942	204443	214476	160542	8006	90301	218509	109147	215108	1460	59494	47053	184756	158057	1981	136386	176298	43391	148893	74153	35964	90221	162545	120286	16985	83222	203483	2933	30969	171466	70538
87829	106018	79539	64722	96592	66327	165838	193156	137702	218323	1318	71503	209998	75086	84822	93714	52417	147333	173855	149827	13835	168196	206879	208123	3286	19330	110832	52327	53861	92635	72146	101188	163772	167077	82990	183044	147202	200448	177741	42318	214034	142684	115468	21895	51178	80215	155848	108745	85160	188224
84353	108919	97817	186806	22985	117347	178112	123364	108407	61906	81501	110268	216196	102973	218766	187591	201890	202636	188663	186162	142971	121854	202867	44812	205914	177296	141615	122558	154457	218408	104245	32831	126780	46087	6441	47921	191925	87503	121141	160026	149857	59833	68883	110300	40641	79640	4323	141999	115385	205854
208362	51968	79253	157280	216065	78889	77107	47177	108456	111048	140756	111092	20031	180971	68528	182005	143227	55014	148875	20848	217305	160828	86656	122966	156251	61908	195118	126798	38185	94043	156685	73196	123507	150097	78323	29134	149458	98286	97337	5696	17629	120102	138899	84929	170953	188713	202787	73427	152483	54792
206092	123263	85659	74142	216344	145329	137033	87942	54537	106222	55349	142189	88948	188267	9124	134639	129002	11538	170032	35025	147388	183451	138788	178991	73921	69998	180517	86555	61281	172497	16555	22886	143524	34812	139786	68573	137230	162445	217484	153368	148700	35156	111436	127632	2594	10039	149199	185092	115682	54201
47748	182867	208743	100924	208623	147782	140757	6056	166687	192513	183941	92311	136762	86756	155424	107459	98117	214444	151302	26217	8772	86273	23530	128807	63948	79781	36934	69417	31707	135334	90144	212084	155464	49624	5369	65840	191233	129028	146097	193122	205026	163934	94964	124733	172085	108018	33811	195151	61713	101733
111316	8333	109373	18533	6364	68022	75635	132732	188857	182900	72500	94238	196014	10591	169278	105811	101969	158440	51838	128512	206104	138821	29321	65746	47414	162128	157800	109693	154478	208050	91602	144712	43461	208669	208001	149786	214204	173150	196999	33144	83233	127779	29178	204638	214751	94019	7722	106522	99761	163550
197580	62707	88197	22710	111438	140963	157426	195114	73224	85857	203791	192044	118175	80606	209921	142219	213428	202334	193070	198661	108999	63740	187657	213468	84849	181153	216310	215840	92680	184746	43283	212251	42047	30838	104475	45329	162352	112222	10188	11804	141409	24407	14811	182084	168886	213352	101511	198878	57196	86508
211700	19517	158273	11384	82857	187146	16453	204212	42457	17491	194806	24079	32914	32437	53977	9278	162719	159524	99599	141911	185530	14728	19488	115844	125701	79483	165730	434	216179	17283	167454	92479	183181	26933	68292	158047	171963	27956	153495	166226	2687	119794	78630	101206	25112	205750	145199	86944	118949	180079
44939	157992	39639	10370	81109	120950	48853	138314	122021	85683	52184	70820	13307	131945	162667	111490	61767	202413	217901	210973	210813	218560	75504	76505	25528	101605	20392	91244	13419	149636	15237	94458	216338	27649	192486	23595	325	192695	155452	26051	48294	21230	1379	58541	86429	64439	61524	214043	59060	167492
77162	101385	160260	185573	173120	138132	140938	196110	99701	26552	66538	180678	68660	873	42468	147201	44355	218054	216808	146671	15480	211846	131276	165339	117674	100268	125358	35826	97794	17786	80523	35921	4271	103799	98282	30694	184534	46653	38588	212693	126824	190072	151655	173385	214341	22642	74129	171976	110254	120851
176020	214040	169706	203895	14583	69913	187697	135806	76190	197269	160711	188802	36245	183663	53567	83819	102459	149972	47017	215662	46513	74367	97399	74733	107564	185712	25407	52158	114775	55399	74294	23244	10230	148509	134359	120326	57681	97205	13751	38819	91258	52677	105335	44673	201061	153510	148366	128171	91543	215113
38697	45503	70663	27392	216244	115167	100016	176218	37952	9926	113806	20281	62149	143072	38689	172728	217489	194481	218853	119883	199053	70206	188746	145936	96155	68261	50094	160445	48255	41477	197412	187198	61348	27124	15799	169479	151428	96232	177276	11245	65464	76118	61117	81066	141466	76196	94850	149202	32767	202478
7899	109542	17063	191037	207659	136274	14893	110773	94100	29020	119364	79408	93092	22624	116544	99150	191928	136584	179523	85331	40689	157014	154369	18527	102617	205025	128295	63904	216997	88831	33013	120620	42670	170553	25229	45847	121695	91411	37855	45192	127329	188256	52371	176604	140174	73571	90048	105288	192605	144969
169405	134989	144047	10481	38497	2094	20559	212855	11108	110036	18294	89529	69049	201987	217684	184952	138347	136	17365	77417	211895	85006	14740	88662	170190	124414	153067	176271	121843	202647	172588	85241	159067	122263	96132	5422	77212	95665	99666	18363	62146	34455	169214	32942	207429	5627	87763	118413	63186	46451
200212	31125	133242	8180	27524	54618	57288	174831	164385	198469	27047	77427	90354	37064	35163	1636	141258	50832	148922	22145	70320	77165	113811	20480	156362	143762	200867	150212	198761	99566	211461	12522	14303	33947	23158	126646	37526	203917	71819	219083	77523	14420	196580	197300	189995	104852	19694	88507	206680	11614
22527	168961	195796	110033	129453	78420	100328	29972	94381	113426	27300	160605	41846	52107	188361	173313	95275	130192	99427	26401	70217	116167	165079	183475	172876	125204	33873	40346	14235	152252	203181	160787	143510	9480	208665	217757	23832	187860	103287	71176	136201	4111	80571	207236	20304	213806	100844	167288	177812	70628
54427	83319	10729	301	154696	31637	216363	51817	75409	11083	7427	78155	837	135325	172416	165647	3378	216639	137698	177167	118938	189719	187423	107096	90491	108205	191821	191389	87170	121444	87944	215793	8185	43313	44804	211496	30926	194882	156813	50122	41666	5443	216188	214892	163549	141095	149628	143853	173170	211539
20080	157666	168645	113170	4485	30964	140399	129455	72073	196326	129983	38744	130232	138727	23475	129796	141148	107852	159905	174506	100114	355	216787	145725	60439	105002	112541	85487	24282	123825	90712	153593	88121	124915	53132	175630	208088	171892	209778	63550	170558	215461	41426	27900	53619	59238	174860	117868	930	178174
95139	174770	188911	130311	43832	52492	23643	28346	77074	40108	127819	137933	59695	157663	127965	76123	7776	68655	62553	51083	98321	65863	79437	105050	161489	34713	207085	181570	33558	75431	92789	52193	178328	91843	121123	57045	79961	49357	202509	214163	30429	53628	22431	45729	15245	79928	143195	122124	205566	205034
58224	113028	151589	116493	104525	156241	188817	45567	58090	130877	12457	77654	49419	29549	78937	134005	199918	43615	67631	35854	95259	21060	3804	50348	213233	205633	35258	99863	29188	165430	205915	54965	145596	49346	16489	169105	131862	175842	181150	74890	36523	137137	192174	33927	22925	44114	123322	96192	94800	165147
185908	156004	123497	29399	157746	168121	71727	148571	21382	145308	144164	24908	90105	136683	218007	14274	73056	8317	69773	208998	74069	42140	2434	1997	117118	173868	99082	24945	146084	95495	115256	176405	159396	149324	160823	33863	189785	60567	19016	82060	139219	172986	87744	64181	148980	195266	192370	30184	68011	19840
174418	45368	86340	194323	160864	50563	95922	205701	96635	110986	60520	106932	57640	150207	18314	53174	37103	69734	168748	171107	195521	107397	161841	110492	214790	67795	49268	89723	139107	148655	163421	79764	157051	175993	32904	75422	1232	109457	121503	139676	27120	14589	53712	103498	4404	49127	131736	27338	76692	9361
57770	189481	122113	78852	175075	51078	193660	66102	203487	80077	200720	198829	217086	169803	97992	94537	12917	195158	146338	36521	67490	123206	119574	55150	198466	70410	16839	116595	121639	168024	76168	98722	183760	210763	211057	62706	9903	72717	77502	203858	170349	188629	4662	91330	127951	151636	60276	91509	187240	12784
215237	195096	130866	59513	83593	206543	179295	38126	146871	59346	187424	200260	65083	23536	45117	91311	128540	73262	114962	18624	175512	151962	92270	58578	104399	1708	165819	1064	143839	31105	206312	68082	65399	152120	10635	163598	170857	1625	98493	69309	143271	34681	98905	217843	73527	145769	112277	125863	148454	113288
101854	48742	131869	209266	190836	88790	82158	62822	164755	118254	28192	16535	26240	57997	161497	163452	54980	39915	19498	141570	130054	198561	13617	53447	153747	63338	160249	128440	23711	125971	161950	56440	175201	157568	55776	118610	50535	52719	16288	65043	209862	130423	171778	15404	156549	103952	184928	127311	162986	203123
114942	126418	169867	199512	70619	8757	45604	1735	212957	120797	169395	170513	5961	1226	76403	61159	54106	141622	87543	197597	44119	59909	198361	101991	203261	111708	81270	162593	109636	135963	76906	118147	184548	61971	109355	165026	7172	126566	64654	129427	115990	19424	92193	107040	66395	167955	184073	10076	176093	23550
160973	5186	113055	10800	17891	64107	92931	128316	86063	40587	146425	206046	39349	70750	102830	37916	184981	190418	35600	98596	132489	209751	100008	213261	2233	76092	210538	127994	159311	48721	138412	83174	93305	191474	101751	59637	64644	218462	174909	43594	89900	181836	196632	95893	206317	2412	49566	145703	177066	201207
153392	2244	196489	46984	44564	205735	38067	15385	62011	58145	161456	177863	78866	145245	187911	184787	120225	159864	51350	33338	64194	83022	95490	102482	131711	212210	201979	74680	55759	83739	110787	189407	131495	122329	172629	82656	63180	194554	32956	16494	200828	95218	1435	151488	204317	192590	8546	171545	31311	100700
149840	69592	164592	58127	147262	120448	53973	98291	69958	124226	64908	63732	153508	78725	130660	213746	145478	200290	131840	32080	25774	70875	35997	74541	80268	201993	102341	190988	184816	162379	199209	211146	144363	185542	161039	173276	47930	207578	164007	145696	64620	49056	22015	203061	217326	183220	50185	204323	90210	187081
118420	140185	17540	103752	176007	211583	163760	214975	113430	86498	96489	59960	56424	25557	42613	46983	186675	205153	145598	176896	98083	93813	154350	15032	135606	143540	80062	38389	134690	195127	3124	31346	50010	49488	46235	117814	122564	188489	47413	75083	146401	135409	212924	157350	32655	165138	115888	76491	173955	8684
179929	54771	175296	106480	55875	94887	71426	77467	114017	1319	138747	115705	29370	122608	74689	110727	213892	178151	129175	199135	39761	46164	165739	176862	23695	61648	143198	88810	158213	123786	165507	40935	142343	175096	182239	57729	115409	78633	66795	88299	197233	1795	34560	90678	36416	215686	107370	148824	119893	185200
49023	164916	33264	25810	127856	30323	101825	178588	1310	107465	9118	21747	2586	139045	36474	70479	72472	204492	97709	147142	212658	106133	118815	63422	161984	85986	184490	156099	148989	95354	14424	25362	80074	153466	81820	50298	155666	68472	142960	98976	150533	182691	188219	108723	3116	216536	23989	65092	120014	200721
163811	106826	138912	66419	109297	206270	71765	40661	96310	177430	144932	15874	174942	189141	31509	173425	211670	112046	116760	93681	1594	66785	74175	103712	120500	70868	101792	212171	4176	30291	160801	148775	129682	201169	39185	58485	78489	158049	130482	94057	130544	145397	156402	71308	91071	56612	87288	169079	122415	91748
147402	217555	98656	216575	154192	207412	52822	82031	58034	120454	32035	137264	46150	23589	122472	60584	122972	82617	43069	21021	50702	1372	12983	192039	99019	113957	117532	158169	207764	195806	86992	68064	173759	188891	42419	211649	17690	15178	129715	169146	95995	187435	43363	23441	175395	160155	154773	69264	6404	126296
112501	216818	219012	7883	43504	52247	204062	76371	68746	158610	50396	104467	53483	113447	123643	103544	54426	181144	96571	209547	195443	198905	150399	123030	48295	157751	142322	154818	31341	113032	14980	29953	199670	109293	50193	196765	180523	122515	194346	122278	46082	155500	201851	4632	32428	43809	169594	195121	95787	93912
210222	50793	17763	198478	2065	36644	188725	197826	170064	166858	178133	97621	202556	122467	114588	127506	45627	204174	105131	205536	15055	31851	55961	137278	14102	72049	32761	147146	111573	44690	4235	16702	54875	217917	120943	127422	205782	39997	167426	60971	216692	38455	146765	174982	18632	101471	87439	193332	122182	64601
17802	44388	206725	93378	186045	209058	116798	116254	166356	3297	189767	133635	43412	180787	35518	210489	107322	5288	17589	31783	16219	198685	94692	151653	211113	156798	180722	172887	180042	44101	154483	76199	137086	33488	90003	128258	42910	59558	37971	114709	4846	68174	119292	125454	13043	151966	50111	140274	64786	218889
92672	136909	187620	139299	111382	69700	71946	129210	52914	10685	145783	101317	54813	22335	61977	197951	191629	136553	179566	84774	22667	29728	184885	184875	36790	96856	70622	3074	209430	43260	86196	68535	194614	31328	122022	12376	108524	39210	72223	204190	194351	464	56802	47586	205174	162141	34589	57438	35073	198693
53711	57253	49736	17245	190014	126886	91043	174707	6146	213024	180626	183311	183520	116224	131767	95359	109124	210699	89728	169506	153214	11109	98589	90373	184283	33376	206238	48632	82481	181033	102452	99858	210875	20349	46319	112098	180879	107791	99521	127281	113007	1543	84162	69643	131751	66812	163088	119180	58431	133810
34432	158791	156555	69922	152861	34946	197563	150569	175569	123976	165277	112639	184888	50006	163807	109997	153669	109456	58293	174985	102574	180092	102516	169160	207654	183819	110223	159998	217783	22969	186101	148564	128908	174560	33762	213636	125507	102263	39279	156258	45688	59082	200840	34362	97696	120269	206235	201291	131874	179347
104372	30660	187280	210131	215280	201587	90248	21370	29923	45630	85888	173927	69113	78409	205092	21483	147124	211477	196036	204546	131595	32639	195174	206308	165360	100072	109557	43566	92428	203318	173390	159536	57866	107263	44889	180331	148056	197753	45480	117313	208755	144655	90235	79822	145565	15770	214282	218125	27125	180663
166848	144445	1681	214972	4227	161381	34151	102381	103	73157	97416	158242	37448	73429	15427	106342	106388	30145	116186	123621	36353	100403	202762	81254	114633	15081	102697	127681	5281	176540	92741	90543	157575	33773	100065	14207	185110	155026	201136	120528	191989	61823	119215	193557	196271	74404	52512	196336	162550	20723
